"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       17438,      -13.80335343,      -12.04382982,      -12.18179354,      -9.020241562,      -17.04525099
          0,           0,       17439,      -13.80425571,      -12.05270414,      -12.18589533,      -9.026847365,      -17.04596143
          0,           0,       17440,       -13.8047464,      -12.04734043,       -12.1825693,      -9.029846854,      -17.04634994
          0,           0,       17441,      -13.80550642,      -12.03729408,      -12.18628055,      -9.032782859,      -17.04672823
          0,           0,       17442,      -13.80552585,      -12.03296951,      -12.19811703,      -9.025321871,      -17.04795337
          0,           0,       17443,      -13.80590792,      -12.04127007,        -12.194443,       -9.02679221,      -17.04759983
          0,           0,       17444,      -13.80623947,      -12.04714791,      -12.18866006,      -9.021906104,      -17.04848729
          0,           0,       17445,      -13.80676417,      -12.04458133,      -12.18484213,      -9.027321018,      -17.04900548
          0,           0,       17446,      -13.80738066,      -12.04075317,      -12.18294432,      -9.027108347,      -17.04949215
          0,           0,       17447,       -13.8071722,         -12.03852,       -12.1911877,       -9.00839628,      -17.04987221
          0,           0,       17448,      -13.80803465,      -12.04669495,      -12.18099203,      -9.021244633,      -17.04973546
          0,           0,       17449,      -13.80844948,      -12.03929378,      -12.18021174,      -9.022002527,      -17.05000088
          0,           0,       17450,      -13.80901198,      -12.03978693,      -12.19003029,      -9.024957136,      -17.05079551
          0,           0,       17451,       -13.8092301,      -12.03965645,      -12.19133933,       -9.01326068,      -17.05125871
          0,           0,       17452,      -13.80980085,      -12.04496812,      -12.19047451,      -9.016925732,      -17.05181662
          0,           0,       17453,      -13.81001808,      -12.03216557,      -12.18606404,      -9.018435987,      -17.05212355
          0,           0,       17454,      -13.81111639,      -12.03337269,      -12.20186174,      -9.032960294,      -17.05278778
          0,           0,       17455,      -13.81099457,      -12.04870989,       -12.1850002,        -9.0138155,      -17.05278917
          0,           0,       17456,      -13.81165361,      -12.01741337,      -12.19006523,      -9.023355456,      -17.05344934
          0,           0,       17457,      -13.81223881,       -12.0371468,      -12.18444343,      -9.023412936,      -17.05375235
          0,           0,       17458,      -13.81237259,      -12.03841786,      -12.18670356,      -9.006816223,       -17.0543189
          0,           0,       17459,      -13.81266686,      -12.03166248,      -12.19335047,      -9.015306187,      -17.05502344
          0,           0,       17460,      -13.81374888,      -12.04287781,      -12.18652357,       -9.02598376,      -17.05541864
          0,           0,       17461,      -13.81392173,      -12.03525161,      -12.19356238,      -9.024940317,      -17.05621973
          0,           0,       17462,      -13.81444262,      -12.04052839,      -12.18393193,      -9.027637855,      -17.05694053
          0,           0,       17463,      -13.81533126,      -12.05542885,      -12.18045741,      -9.038284566,      -17.05711853
          0,           0,       17464,      -13.81529172,      -12.04526024,      -12.17915703,       -9.02124157,      -17.05744678
          0,           0,       17465,      -13.81536055,      -12.05387085,      -12.19042742,       -9.00919185,      -17.05818952
          0,           0,       17466,      -13.81639268,      -12.04067659,        -12.191356,      -9.029298486,      -17.05867488
          0,           0,       17467,      -13.81666428,      -12.03657123,      -12.18331899,      -9.023148043,      -17.05921927
          0,           0,       17468,      -13.81689604,      -12.05609906,      -12.18768062,      -9.012483201,      -17.05951083
          0,           0,       17469,      -13.81719221,      -12.04700886,      -12.19336214,      -9.009701512,      -17.06024595
          0,           0,       17470,      -13.81774286,      -12.05582888,      -12.17803881,      -9.017677208,       -17.0609229
          0,           0,       17471,      -13.81846802,      -12.04358426,      -12.18919154,      -9.020450961,      -17.06108212
          0,           0,       17472,      -13.81903293,      -12.03717945,      -12.18651212,      -9.020404685,      -17.06179451
          0,           0,       17473,        -13.819832,      -12.04143224,      -12.18725291,      -9.037908007,      -17.06233939
          0,           0,       17474,       -13.8197513,      -12.04787671,      -12.20092883,      -9.017535121,      -17.06302032
          0,           0,       17475,      -13.82018201,      -12.04413981,      -12.19322735,         -9.015966,      -17.06341401
          0,           0,       17476,      -13.82106002,      -12.03208531,      -12.19144952,      -9.028975002,      -17.06376722
          0,           0,       17477,      -13.82110433,      -12.03989964,      -12.17932033,      -9.020603909,      -17.06393774
          0,           0,       17478,      -13.82143774,      -12.02703012,      -12.18552633,      -9.012510404,      -17.06419801
          0,           0,       17479,      -13.82193827,      -12.06191053,      -12.18832419,      -9.027345394,      -17.06498443
          0,           0,       17480,      -13.82165794,      -12.05143046,      -12.18996061,      -9.012043508,      -17.06518436
          0,           0,       17481,      -13.82304943,        -12.045017,      -12.19175016,      -9.028405068,      -17.06615286
          0,           0,       17482,      -13.82330932,       -12.0345225,      -12.18614596,      -9.019709439,      -17.06648101
          0,           0,       17483,      -13.82362512,      -12.02850196,       -12.1872113,      -9.017080684,      -17.06698212
          0,           0,       17484,      -13.82506468,      -12.04802076,      -12.18340992,      -9.036244365,      -17.06720526
          0,           0,       17485,      -13.82437621,      -12.04602192,      -12.18432725,       -9.01107911,      -17.06813692
          0,           0,       17486,      -13.82502972,      -12.03620609,      -12.18210491,      -9.013535467,      -17.06824396
          0,           0,       17487,      -13.82540043,      -12.04648409,      -12.19840432,      -9.019099904,      -17.06893028
          0,           0,       17488,      -13.82635312,       -12.0504287,      -12.18549048,      -9.029466844,       -17.0694196
          0,           0,       17489,      -13.82653714,      -12.06266867,      -12.19482805,      -9.024006542,      -17.07026942
          0,           0,       17490,      -13.82744365,      -12.04556606,      -12.19049796,      -9.031720638,      -17.07048872
          0,           0,       17491,      -13.82760741,      -12.02934792,      -12.18805609,      -9.024537037,      -17.07143818
          0,           0,       17492,      -13.82809518,      -12.04209008,      -12.18812775,      -9.031259083,      -17.07136834
          0,           0,       17493,      -13.82852833,      -12.04427289,      -12.18408659,      -9.030656831,      -17.07211847
          0,           0,       17494,      -13.82876086,      -12.03206688,      -12.18232401,      -9.021966445,      -17.07310792
          0,           0,       17495,      -13.82939205,      -12.04852485,      -12.18856667,      -9.032372951,      -17.07323356
          0,           0,       17496,      -13.82981111,      -12.04491462,      -12.19070438,       -9.02800541,      -17.07407551
          0,           0,       17497,      -13.83031432,       -12.0461099,      -12.18734997,       -9.02857776,      -17.07455766
          0,           0,       17498,      -13.83076141,      -12.05389038,       -12.1786043,      -9.019272171,      -17.07471902
          0,           0,       17499,      -13.83130058,      -12.04746265,      -12.20115531,      -9.026295685,      -17.07555725
          0,           0,       17500,      -13.83190719,      -12.03180625,      -12.18803138,      -9.031860436,      -17.07596704
          0,           0,       17501,      -13.83197747,      -12.04840748,      -12.18992607,      -9.020026965,      -17.07633436
          0,           0,       17502,      -13.83231767,      -12.05895017,      -12.18460731,      -9.026612167,      -17.07672957
          0,           0,       17503,      -13.83311795,      -12.04480254,      -12.17806743,      -9.028376135,      -17.07756637
          0,           0,       17504,      -13.83345708,      -12.04622922,      -12.18358557,      -9.024804244,      -17.07780253
          0,           0,       17505,      -13.83377246,      -12.04034267,      -12.18858104,      -9.019753209,      -17.07877463
          0,           0,       17506,      -13.83416407,      -12.03755628,      -12.18333324,      -9.017213867,        -17.079469
          0,           0,       17507,      -13.83452015,      -12.05024532,      -12.18600863,      -9.018025298,       -17.0801889
          0,           0,       17508,      -13.83533443,       -12.0545032,      -12.18898341,      -9.027830192,      -17.08024435
          0,           0,       17509,      -13.83541967,      -12.02599629,      -12.17543512,         -9.025181,      -17.08118646
          0,           0,       17510,      -13.83582473,      -12.02694181,      -12.17870335,        -9.0185003,      -17.08153317
          0,           0,       17511,      -13.83634309,      -12.06392537,      -12.19030508,       -9.02369895,      -17.08259489
          0,           0,       17512,      -13.83664204,      -12.04816567,        -12.185354,      -9.010381578,      -17.08324184
          0,           0,       17513,      -13.83726659,      -12.05765135,      -12.18164215,      -9.018095628,      -17.08373538
          0,           0,       17514,      -13.83775809,      -12.05503024,      -12.18940392,      -9.013019475,      -17.08440873
          0,           0,       17515,       -13.8379928,      -12.04719491,      -12.18481991,      -9.011291408,      -17.08430241
          0,           0,       17516,      -13.83916205,      -12.04589455,      -12.18747112,      -9.036501193,      -17.08501234
          0,           0,       17517,       -13.8391301,       -12.0488426,      -12.19016414,       -9.02205116,      -17.08563497
          0,           0,       17518,      -13.83960934,      -12.03726142,      -12.18128095,      -9.025916049,      -17.08559882
          0,           0,       17519,      -13.83970824,       -12.0445789,      -12.19123039,      -9.015792913,      -17.08647568
          0,           0,       17520,      -13.84097839,      -12.03516631,      -12.18088931,      -9.033380498,        -17.087241
          0,           0,       17521,      -13.84097339,      -12.03744818,       -12.1874076,       -9.02364788,       -17.0875569
          0,           0,       17522,      -13.84170246,      -12.03965698,      -12.19209377,      -9.026070936,      -17.08855931
          0,           0,       17523,       -13.8423877,      -12.05561226,      -12.19143694,      -9.027825576,      -17.08869358
          0,           0,       17524,      -13.84222766,      -12.03527037,      -12.19084779,       -9.01633257,      -17.08939148
          0,           0,       17525,      -13.84292849,      -12.03911954,      -12.18817207,      -9.028009715,      -17.08980349
          0,           0,       17526,      -13.84338164,      -12.07039932,      -12.18974832,      -9.025871684,      -17.08993426
          0,           0,       17527,      -13.84397517,      -12.05925888,       -12.1834204,      -9.028710575,      -17.09045404
          0,           0,       17528,      -13.84396215,      -12.04812929,      -12.18278587,      -9.022841461,      -17.09069814
          0,           0,       17529,      -13.84416292,       -12.0409488,      -12.18383715,      -9.013976679,      -17.09175222
          0,           0,       17530,      -13.84515046,      -12.07895295,       -12.1931787,      -9.025453347,      -17.09220982
          0,           0,       17531,      -13.84574506,      -12.04602248,       -12.1954251,      -9.031089985,      -17.09265399
          0,           0,       17532,      -13.84564397,      -12.04705775,      -12.19786124,      -9.015380101,      -17.09328103
          0,           0,       17533,      -13.84637171,      -12.07507361,      -12.18797837,      -9.024258025,      -17.09366056
          0,           0,       17534,      -13.84700399,      -12.05911261,      -12.19128266,      -9.031387684,      -17.09433046
          0,           0,       17535,      -13.84713874,       -12.0491907,      -12.18065074,      -9.021216203,      -17.09458282
          0,           0,       17536,      -13.84781598,      -12.05886906,      -12.19648836,      -9.021956495,      -17.09479215
          0,           0,       17537,      -13.84847799,      -12.05833147,      -12.19067894,      -9.028277667,      -17.09559844
          0,           0,       17538,      -13.84857428,      -12.05487725,      -12.18417044,      -9.025341165,      -17.09580388
          0,           0,       17539,      -13.84934255,      -12.05642069,      -12.19006258,      -9.026105002,      -17.09631638
          0,           0,       17540,      -13.84994315,      -12.06281844,      -12.19033187,      -9.035584023,      -17.09659402
          0,           0,       17541,      -13.84962598,      -12.04167662,      -12.18636068,      -9.014401831,      -17.09712448
          0,           0,       17542,      -13.84953171,       -12.0399839,      -12.18771338,      -9.006203909,      -17.09737802
          0,           0,       17543,      -13.85040432,      -12.04569183,      -12.16653817,       -9.01269954,      -17.09751425
          0,           0,       17544,      -13.85159352,      -12.05949005,      -12.18427235,      -9.027932603,      -17.09768704
          0,           0,       17545,      -13.85188156,      -12.04786276,      -12.18172438,      -9.031532177,      -17.09912445
          0,           0,       17546,      -13.85219579,      -12.06529097,      -12.18704192,      -9.027165774,      -17.09943455
          0,           0,       17547,      -13.85298338,      -12.06638548,      -12.18588284,      -9.027192839,      -17.10014102
          0,           0,       17548,      -13.85206638,      -12.02021145,      -12.19181854,      -8.997810255,      -17.10059414
          0,           0,       17549,      -13.85344556,      -12.03675041,      -12.18089806,      -9.017654868,      -17.10138434
          0,           0,       17550,      -13.85442035,      -12.05883779,      -12.19320229,      -9.029845487,      -17.10186246
          0,           0,       17551,      -13.85499746,       -12.0586919,      -12.18588752,      -9.031265154,      -17.10282238
          0,           0,       17552,      -13.85499898,      -12.06860921,      -12.18746912,      -9.028091958,      -17.10282361
          0,           0,       17553,      -13.85515108,      -12.06153459,       -12.1710188,      -9.017355315,      -17.10301489
          0,           0,       17554,      -13.85587492,      -12.04939852,      -12.18345742,      -9.032524732,      -17.10438898
          0,           0,       17555,      -13.85624465,      -12.07398668,      -12.17837132,      -9.026242767,      -17.10517241
          0,           0,       17556,      -13.85668238,      -12.04532529,      -12.17863632,      -9.025115132,      -17.10598038
          0,           0,       17557,      -13.85721996,       -12.0552925,      -12.19020746,      -9.023594865,      -17.10694721
          0,           0,       17558,      -13.85780042,      -12.06592865,      -12.18736632,      -9.035914648,      -17.10698552
          0,           0,       17559,      -13.85768407,      -12.03477295,      -12.19415765,      -9.023242209,      -17.10803874
          0,           0,       17560,      -13.85874137,      -12.05337665,      -12.18525931,      -9.030395175,      -17.10804315
          0,           0,       17561,      -13.85963188,      -12.05787724,      -12.18359815,      -9.033153727,      -17.10855991
          0,           0,       17562,       -13.8597566,      -12.05682932,       -12.1872245,      -9.029420783,      -17.10931195
          0,           0,       17563,      -13.86045096,      -12.04842189,      -12.18646342,      -9.041158197,      -17.11032942
          0,           0,       17564,       -13.8605502,      -12.03995171,      -12.18073764,      -9.029523819,      -17.11039183
          0,           0,       17565,      -13.86091597,      -12.05252734,       -12.1880014,      -9.029759608,      -17.11019963
          0,           0,       17566,      -13.86108461,      -12.04715523,      -12.18630868,      -9.025644232,      -17.11121102
          0,           0,       17567,      -13.86118841,      -12.04629606,      -12.18650087,      -9.017801383,      -17.11134783
          0,           0,       17568,      -13.86203013,      -12.07124116,      -12.19204117,      -9.022211314,      -17.11138094
          0,           0,       17569,      -13.86322777,      -12.05919634,       -12.1829266,      -9.040070757,      -17.11210939
          0,           0,       17570,      -13.86372117,       -12.0612849,      -12.18342715,      -9.040678116,      -17.11242632
          0,           0,       17571,      -13.86410541,      -12.05320494,      -12.18625287,      -9.038348653,      -17.11272776
          0,           0,       17572,      -13.86422321,      -12.06519971,      -12.19224958,      -9.031823798,      -17.11395429
          0,           0,       17573,      -13.86462713,      -12.04464124,       -12.1881059,       -9.02658824,      -17.11425079
          0,           0,       17574,      -13.86455765,      -12.04176544,      -12.18560296,      -9.015542488,      -17.11381461
          0,           0,       17575,      -13.86477341,      -12.04465004,      -12.18989849,      -9.014711652,      -17.11441313
          0,           0,       17576,      -13.86538177,      -12.06968584,      -12.18580122,      -9.017707716,      -17.11543084
          0,           0,       17577,      -13.86606027,      -12.05438685,      -12.18608319,      -9.021756999,      -17.11537914
          0,           0,       17578,       -13.8670662,      -12.06574879,      -12.18276253,      -9.034917559,       -17.1160193
          0,           0,       17579,      -13.86760121,      -12.06797034,      -12.18285751,      -9.038553714,      -17.11660189
          0,           0,       17580,      -13.86799641,      -12.04900206,      -12.18251164,      -9.035518798,      -17.11680558
          0,           0,       17581,      -13.86803689,      -12.05706056,      -12.18066511,      -9.028031969,      -17.11679419
          0,           0,       17582,      -13.86834788,      -12.05312364,      -12.18018633,      -9.023531431,      -17.11723834
          0,           0,       17583,       -13.8688642,      -12.05616552,      -12.17917159,      -9.027417721,      -17.11732675
          0,           0,       17584,      -13.86880526,      -12.03548135,      -12.19340605,      -9.012639745,      -17.11873139
          0,           0,       17585,      -13.86937168,      -12.05739923,      -12.18030142,      -9.014366863,      -17.11928975
          0,           0,       17586,      -13.86947931,      -12.05009017,      -12.16997298,      -9.009207661,      -17.11882867
          0,           0,       17587,      -13.86995931,      -12.03454852,      -12.18147875,      -9.011541906,      -17.11942335
          0,           0,       17588,       -13.8712304,      -12.05498833,      -12.18638661,      -9.029348785,      -17.12052618
          0,           0,       17589,       -13.8713784,      -12.05149974,      -12.17547785,      -9.019542314,      -17.12034712
          0,           0,       17590,      -13.87161048,      -12.03332713,      -12.17765782,       -9.01429325,       -17.1208485
          0,           0,       17591,      -13.87255537,      -12.06902591,      -12.18185433,      -9.026885433,      -17.12155132
          0,           0,       17592,      -13.87281258,      -12.06329116,      -12.17802945,      -9.022816861,      -17.12137502
          0,           0,       17593,      -13.87313886,      -12.07559975,      -12.17661609,      -9.026807172,      -17.12233096
          0,           0,       17594,      -13.87352835,      -12.03880416,      -12.18852556,      -9.018812831,      -17.12205996
          0,           0,       17595,      -13.87375288,      -12.04136733,      -12.18286148,      -9.010204699,       -17.1226071
          0,           0,       17596,      -13.87488186,      -12.06649784,      -12.18316034,      -9.027818714,      -17.12342677
          0,           0,       17597,      -13.87474961,      -12.05375207,      -12.18833678,      -9.018234472,      -17.12341185
          0,           0,       17598,      -13.87548778,       -12.0477108,       -12.1851832,      -9.026669996,       -17.1241105
          0,           0,       17599,      -13.87515584,      -12.05157635,      -12.18995426,      -9.006441673,       -17.1247355
          0,           0,       17600,      -13.87609788,      -12.04637693,      -12.18508963,      -9.018935357,       -17.1249815
          0,           0,       17601,      -13.87691915,      -12.06467014,      -12.18530366,      -9.028348542,      -17.12528924
          0,           0,       17602,      -13.87709876,      -12.06560761,      -12.19153985,      -9.020723771,      -17.12628778
          0,           0,       17603,      -13.87783005,      -12.05897228,      -12.19442293,      -9.031031465,      -17.12700435
          0,           0,       17604,      -13.87859295,      -12.06327187,      -12.18389534,      -9.033285586,      -17.12725201
          0,           0,       17605,      -13.87811161,      -12.05214604,      -12.17950644,      -9.011270386,      -17.12693961
          0,           0,       17606,      -13.87877856,      -12.04464642,      -12.18018163,      -9.013782178,      -17.12867374
          0,           0,       17607,      -13.87874868,      -12.04243321,      -12.19053065,      -9.010564846,      -17.12902753
          0,           0,       17608,      -13.88008269,      -12.03374284,      -12.18664307,       -9.02400372,      -17.12914435
          0,           0,       17609,      -13.88055874,      -12.04094841,      -12.18466888,      -9.024033235,      -17.12897041
          0,           0,       17610,      -13.88062485,      -12.03609931,      -12.17787824,      -9.017579409,      -17.12994287
          0,           0,       17611,      -13.88122699,       -12.0501499,      -12.18551779,      -9.022783638,       -17.1303944
          0,           0,       17612,      -13.88186153,      -12.05441179,      -12.18294739,      -9.031098978,      -17.13062421
          0,           0,       17613,      -13.88198575,      -12.06021574,      -12.18513475,      -9.016237127,      -17.13092377
          0,           0,       17614,       -13.8821964,      -12.05131517,      -12.18152855,      -9.015353941,      -17.13207395
          0,           0,       17615,        -13.883287,      -12.05976902,      -12.17366297,      -9.034597077,      -17.13254308
          0,           0,       17616,       -13.8834688,      -12.06093075,      -12.18192868,      -9.023461207,      -17.13333629
          0,           0,       17617,      -13.88337001,      -12.05076252,      -12.18799825,      -9.013111203,      -17.13397526
          0,           0,       17618,      -13.88352864,      -12.06485131,      -12.17789462,      -9.010409339,      -17.13405316
          0,           0,       17619,      -13.88464454,      -12.02887937,      -12.16976283,      -9.018432095,      -17.13480599
          0,           0,       17620,      -13.88523766,      -12.04969193,      -12.17968928,      -9.023374171,      -17.13563431
          0,           0,       17621,      -13.88625247,      -12.03631907,       -12.1887368,      -9.037072919,      -17.13618478
          0,           0,       17622,      -13.88606827,       -12.0514092,      -12.19759695,      -9.020602851,      -17.13743731
          0,           0,       17623,       -13.8866282,      -12.06635426,       -12.1943075,      -9.024801479,      -17.13771066
          0,           0,       17624,      -13.88733858,      -12.05103682,      -12.19837756,      -9.028584216,        -17.137878
          0,           0,       17625,      -13.88755511,      -12.04531306,      -12.17668995,      -9.025323357,      -17.13828351
          0,           0,       17626,      -13.88852802,      -12.05148239,      -12.19000392,      -9.038070681,      -17.13916874
          0,           0,       17627,      -13.88838785,      -12.05966486,      -12.18911865,      -9.022518346,      -17.14021707
          0,           0,       17628,      -13.88938332,      -12.06181031,       -12.1840714,       -9.03273301,      -17.14093671
          0,           0,       17629,      -13.88972314,      -12.05974417,      -12.19775683,      -9.036081614,      -17.14063917
          0,           0,       17630,      -13.89034386,      -12.05064446,       -12.1925411,      -9.037461448,      -17.14142872
          0,           0,       17631,       -13.8907155,      -12.05175657,      -12.18605943,      -9.034333987,      -17.14178173
          0,           0,       17632,      -13.89061991,      -12.03717514,      -12.18209932,       -9.02103497,      -17.14261536
          0,           0,       17633,      -13.89098463,      -12.05563884,      -12.18319058,      -9.020751221,      -17.14269729
          0,           0,       17634,      -13.89188012,      -12.05093726,      -12.18993707,       -9.02740617,      -17.14238027
          0,           0,       17635,      -13.89250825,      -12.06876029,      -12.19433158,      -9.029653756,      -17.14368979
          0,           0,       17636,      -13.89276345,      -12.04997975,      -12.18622092,      -9.028621485,      -17.14408794
          0,           0,       17637,       -13.8934047,        -12.056144,      -12.17957798,      -9.034166619,      -17.14478067
          0,           0,       17638,      -13.89301565,      -12.06013714,      -12.19799033,      -9.014255527,      -17.14544539
          0,           0,       17639,      -13.89331611,      -12.04587913,      -12.18876698,      -9.013283624,      -17.14537534
          0,           0,       17640,      -13.89425485,      -12.05916454,      -12.18970363,      -9.018773919,      -17.14594442
          0,           0,       17641,      -13.89480134,      -12.05682309,      -12.18574828,      -9.023959919,      -17.14619108
          0,           0,       17642,      -13.89528427,      -12.05768943,       -12.1886319,      -9.028464776,      -17.14634014
          0,           0,       17643,      -13.89576133,       -12.0482065,       -12.1970047,      -9.028523124,      -17.14718358
          0,           0,       17644,      -13.89635213,      -12.06398486,      -12.18439013,      -9.025066377,      -17.14693971
          0,           0,       17645,      -13.89689393,      -12.06379951,      -12.18702293,      -9.027560332,      -17.14766701
          0,           0,       17646,      -13.89707867,      -12.05407377,      -12.18321944,      -9.031265984,      -17.14845487
          0,           0,       17647,      -13.89725165,      -12.05820513,      -12.19308221,      -9.023369886,      -17.14876621
          0,           0,       17648,      -13.89818647,      -12.04570957,      -12.18971582,      -9.032758731,      -17.14987745
          0,           0,       17649,      -13.89882747,      -12.04742649,      -12.18040422,      -9.036320473,      -17.14991182
          0,           0,       17650,      -13.89868529,      -12.05504952,      -12.19165078,      -9.027946604,      -17.15089698
          0,           0,       17651,      -13.89945187,      -12.04984807,      -12.19523082,      -9.028979657,      -17.15104997
          0,           0,       17652,      -13.90019024,       -12.0692397,      -12.18667051,      -9.034177671,      -17.15145778
          0,           0,       17653,      -13.90037899,      -12.06776245,      -12.18461517,      -9.024967229,      -17.15215801
          0,           0,       17654,       -13.9004012,      -12.05607631,      -12.18876879,       -9.02246133,      -17.15239007
          0,           0,       17655,       -13.9008663,      -12.06772377,      -12.18662094,      -9.025183884,      -17.15314787
          0,           0,       17656,      -13.90117378,       -12.0511427,      -12.18911601,      -9.024384377,      -17.15351444
          0,           0,       17657,       -13.9012029,      -12.05839741,      -12.18339676,       -9.00957511,      -17.15489509
          0,           0,       17658,      -13.90221014,      -12.06802758,      -12.18858539,      -9.028084765,      -17.15471177
          0,           0,       17659,      -13.90252505,      -12.05366699,      -12.19192764,      -9.023392726,       -17.1552179
          0,           0,       17660,      -13.90352692,      -12.06261279,      -12.17779708,      -9.034678035,      -17.15591531
          0,           0,       17661,      -13.90355142,      -12.04881096,      -12.17916211,      -9.032621924,      -17.15664974
          0,           0,       17662,       -13.9039171,      -12.05125964,       -12.1883161,      -9.020142537,      -17.15655054
          0,           0,       17663,      -13.90456161,      -12.04179729,      -12.18414933,      -9.023206286,      -17.15699461
          0,           0,       17664,       -13.9043548,      -12.05046551,      -12.18564078,      -9.017145679,      -17.15784114
          0,           0,       17665,      -13.90474047,      -12.04975855,       -12.1850452,      -9.020085638,      -17.15802711
          0,           0,       17666,      -13.90599084,      -12.04794881,      -12.17896191,      -9.030119978,      -17.15791979
          0,           0,       17667,      -13.90616039,      -12.06854144,      -12.18237768,      -9.025858536,      -17.15816158
          0,           0,       17668,      -13.90671879,      -12.06437575,      -12.19044748,      -9.030744845,      -17.15934477
          0,           0,       17669,      -13.90685512,      -12.04613284,      -12.18216464,      -9.012903599,      -17.16002806
          0,           0,       17670,      -13.90750038,      -12.05397825,      -12.18943897,       -9.02087239,      -17.16025205
          0,           0,       17671,      -13.90825953,      -12.05682344,      -12.18476928,      -9.021313033,      -17.16069146
          0,           0,       17672,      -13.90917254,      -12.05838875,      -12.18911339,      -9.039903977,      -17.16082697
          0,           0,       17673,      -13.90901652,      -12.07564962,      -12.18723249,      -9.027824419,      -17.16199203
          0,           0,       17674,      -13.90912102,       -12.0581032,      -12.19445199,      -9.023783913,      -17.16229812
          0,           0,       17675,       -13.9100345,       -12.0515149,      -12.19751629,      -9.029623811,      -17.16242304
          0,           0,       17676,      -13.91048239,      -12.03225795,      -12.18694405,      -9.029616998,      -17.16262002
          0,           0,       17677,      -13.91024066,      -12.03750683,      -12.17884251,      -9.012196445,      -17.16252888
          0,           0,       17678,      -13.91046791,      -12.04280988,      -12.18209794,       -9.01842482,      -17.16318177
          0,           0,       17679,      -13.91168303,      -12.06326134,      -12.18190315,      -9.032825771,      -17.16376223
          0,           0,       17680,      -13.91208514,      -12.05917758,      -12.18157997,      -9.030968264,      -17.16443174
          0,           0,       17681,      -13.91244246,       -12.0600347,      -12.18050718,      -9.022624579,      -17.16443464
          0,           0,       17682,      -13.91344089,      -12.06304358,      -12.18388103,      -9.041395952,      -17.16578501
          0,           0,       17683,      -13.91352496,       -12.0644944,      -12.18896248,      -9.026960719,      -17.16638806
          0,           0,       17684,      -13.91359602,       -12.0594281,      -12.18394266,      -9.021303938,      -17.16640792
          0,           0,       17685,      -13.91495254,      -12.06167889,      -12.18080905,      -9.037509642,      -17.16695301
          0,           0,       17686,      -13.91481305,      -12.03980335,      -12.18600545,      -9.030230479,      -17.16714071
          0,           0,       17687,      -13.91536103,      -12.05056919,      -12.19273492,      -9.026909249,      -17.16793928
          0,           0,       17688,      -13.91597325,      -12.05609312,      -12.20396445,      -9.033243807,       -17.1689767
          0,           0,       17689,      -13.91650432,      -12.03606866,      -12.17819987,      -9.036142962,      -17.16889193
          0,           0,       17690,      -13.91610652,       -12.0477796,      -12.18849653,      -9.024044328,       -17.1695854
          0,           0,       17691,      -13.91711237,      -12.05782945,      -12.18941524,      -9.032076166,      -17.17103202
          0,           0,       17692,      -13.91762443,      -12.04810936,      -12.18637345,      -9.031631923,      -17.17148762
          0,           0,       17693,      -13.91849883,      -12.05203777,      -12.19134193,      -9.036048876,      -17.17235619
          0,           0,       17694,       -13.9187867,      -12.04881329,      -12.19636343,      -9.028413155,      -17.17257166
          0,           0,       17695,      -13.91876317,      -12.04989146,      -12.18562156,      -9.019986756,      -17.17271054
          0,           0,       17696,      -13.91945672,      -12.05821166,      -12.19213179,      -9.032658422,      -17.17342411
          0,           0,       17697,      -13.91947309,      -12.04938903,      -12.19006976,      -9.018519476,      -17.17465946
          0,           0,       17698,      -13.92005133,      -12.05519758,      -12.19698521,      -9.019763132,      -17.17542408
          0,           0,       17699,      -13.92063442,      -12.05882428,      -12.19548101,      -9.028725023,      -17.17551729
          0,           0,       17700,      -13.92110039,       -12.0660998,      -12.19928743,      -9.029428455,      -17.17489412
          0,           0,       17701,      -13.92110327,      -12.04053195,      -12.18857037,      -9.020249523,      -17.17597596
          0,           0,       17702,      -13.92097222,      -12.04178284,      -12.18740474,      -9.016181553,      -17.17626258
          0,           0,       17703,      -13.92109451,      -12.04934643,      -12.18926241,      -9.005024344,      -17.17745664
          0,           0,       17704,      -13.92225518,      -12.06764136,      -12.17445614,      -9.013521945,      -17.17724228
          0,           0,       17705,      -13.92343462,       -12.0597972,      -12.18735126,      -9.035074954,      -17.17825201
          0,           0,       17706,      -13.92379912,      -12.03876802,       -12.1932437,      -9.025322101,      -17.17900848
          0,           0,       17707,      -13.92378036,      -12.02939228,      -12.19368722,       -9.01933304,      -17.17917695
          0,           0,       17708,      -13.92348275,      -12.03724476,       -12.1891965,      -9.005364404,       -17.1796811
          0,           0,       17709,       -13.9242638,       -12.0560981,      -12.18663373,      -9.016045876,      -17.18051696
          0,           0,       17710,      -13.92568942,       -12.0638589,      -12.18438309,      -9.030092708,      -17.18105697
          0,           0,       17711,      -13.92531949,      -12.04151961,      -12.17467478,      -9.018236021,      -17.18125508
          0,           0,       17712,      -13.92619633,      -12.06669815,      -12.18163244,      -9.030290196,      -17.18126605
          0,           0,       17713,      -13.92694762,      -12.03029336,      -12.18400679,      -9.024071164,      -17.18218354
          0,           0,       17714,      -13.92735623,      -12.06764915,      -12.19374765,      -9.028590153,      -17.18319038
          0,           0,       17715,      -13.92832464,      -12.05830388,      -12.18911233,      -9.038479542,      -17.18334587
